IMU												UWB							Encoder Odometry		
.header.stamp.secs	.linear_acceleration.x	.linear_acceleration.y	.linear_acceleration.z	.angular_velocity.x	.angular_velocity.y	.angular_velocity.z	.orientation.x	.orientation.y	.orientation.z	.orientation.w		.header.stamp.secs	range1	range2	range3	range4	range5		.header.stamp.secs	odom.x	odom.y
719392916767	0.811719410727918	-0.503053859050571	-10.0537063599824	0.020370604482395	-0.029061364646678	-0.755384737386418	0.978075124799999	-0.0002014158	0.0115814085	0.207861105599999		1715156699465172290	4799	6302	4302	3586	3235		1715156747858905211	2.36245837882377	-0.04207798572213
719445905494	0.378512519961409	-0.347415553571283	-10.4970393253028	0.019454485389786	-0.00753986937757	-0.772452271022464	0.9846547076	-0.0035583458	0.0140655367	0.173821835399999		1715156699540048599	4771	6288	4190	3689	3300		1715156747878905267	2.36040619976031	-0.025182110758975
719498893439	0.593757847000286	-0.337550029649771	-10.092484711188	0.016491622969721	-0.003425802001007	-0.811014177816539	0.989320840299999	-0.004028316	0.0140655367	0.1448850988		1715156699607906341	4733	0	4115	3745	3287		1715156747898890898	2.35830456525338	-0.008304686559389
719551885861	0.743414301590994	-0.323102475167624	-10.2083498092055	0.068406721418589	-0.005002098962198	-0.833983942218472	0.9931813098	-0.004028316	0.0133270121	0.115612669199999		1715156699682374477	4677	6340	4031	3745	3287		1715156747918897969	2.35614974186995	0.008584422738563
719601921354	0.464735636170022	-0.524118347454443	-10.4783533295333	-0.015450349870041	0.016063703957113	-0.818976896317821	0.996504670499999	-0.0074523846	0.0152068929	0.0817412455		1715156699756846666	4644	6349	3970	3900	3292		1715156747938896890	2.35394484770654	0.025460073645177
719653921028	0.513662566022202	-0.192527116611227	-10.2870767244398	0.066952115314755	0.003650009476022	-0.788482836309059	0.998418120599999	-0.007720939	0.0152068929	0.0529387861		1715156699831592082	4653	6335	3942	3956	3292		1715156747958895278	2.3516891059343	0.042328545476484
719707936367	0.757884725492075	-0.582077455676533	-10.0723245512127	0.051171250508679	-0.032905991381289	-0.809288049956004	0.999525907499999	-0.0080902013	0.0142669525	0.0252105443		1715156699906749010	4649	6396	3886	3947	3212		1715156747978896302	2.3493035611412	0.059767034313505
719756911669	0.950179933043569	-0.543923812240548	-10.3302857515692	0.018144994517632	-0.011156083755477	-0.831976251651688	0.9998616005	-0.0078216469	0.0127899033	-0.0034240686		1715156699981311559	4616	6349	3839	4022	3170		1715156747998937837	2.34685299151829	0.077232503939981
719808968154	1.17444541922099	-0.54508690120317	-10.3686888397216	0.046492733941304	0.008214392425781	-0.784822920601991	0.999190214499999	-0.0091308496	0.0148376306	-0.0360198589		1715156700049684762	4560	6382	3787	4059	0		1715156748018897528	2.34435238975096	0.094618119664795
719860903762	1.76578115364089	-0.591328756689839	-10.2421866123557	0.059436379274118	-0.023712195457199	-0.728589808131777	0.997881011799999	-0.005706781	0.014099106	-0.0629088682		1715156700125209569	4513	6438	3764	4143	3170		1715156748038946749	2.34178053858259	0.112072979275644
719914927734	1.76090653334185	-0.84605225376673	-10.1352389802873	-0.03122104264911	-0.083207189242434	-0.694926653004848	0.9960347003	-0.002685544	0.0128234726	-0.0879179967		1715156700199396133	4457	6420	3726	4139	3118		1715156748058898156	2.33916125721579	0.129433738866971
719964927182	1.24971072275936	-0.300653564934339	-10.3599876468718	0.055732138579656	0.024140279877077	-0.684472747040878	0.9931813098	-0.0039611774	0.0162139719	-0.115142698999999		1715156700275677204	4368	6448	3741	4214	3188		1715156748078896291	2.33653707512846	0.146430753505581
720016988282	1.01752671854235	-0.469604959239438	-10.2156037258565	0.039415449923445	-0.183806418299738	-0.759770564227615	0.990025795599999	-0.0037261923	0.0147033534	-0.139983980999999		1715156700350799322	4363	6471	3717	4195	3095		1715156748098898124	2.33386112831525	0.163422914888217
720071908748	0.262031134942825	-0.366988597841002	-10.4019037115812	-0.004587552451243	-0.005341574499034	-0.821842657387828	0.985930340999999	-0.0045654248	0.0142669525	-0.1663023122		1715156700425976276	4330	6518	3647	4251	3085		1715156748118897691	2.33113422588086	0.18040499966075
720121936702	0.821499411790445	-0.441371748249977	-9.86975030703544	0.067167914586836	-0.095408162171009	-0.838665246782613	0.981297777599999	-0.0057739196	0.0138305516	-0.191814980199999		1715156700493844509	4288	6542	3656	4340	0		1715156748138898330	2.32835594639232	0.197379688977614
720173859258	0.820830645683407	-0.034877215581201	-10.073896915096	0.030709832233112	-0.031679466299469	-0.84660532841463	0.975490288699999	-0.0092986961	0.0174224667	-0.2191068211		1715156700568232774	4275	6565	3633	4326	3057		1715156748158897771	2.32552662804595	0.214344901334416
720226960868	0.801661323376372	-0.108553350231982	-9.65880687844157	0.015973328129105	0.044929316900994	-0.831093480329354	0.969548522599999	-0.0091644189	0.0167175114	-0.244015241699999		1715156700635856389	4176	6621	3633	4368	0		1715156748178874220	2.32264944476401	0.231282005680076
720281969018	0.496994485946372	-0.25419633139763	-10.3228354355633	0.057557277776093	-0.069052800137853	-0.814577221038956	0.9632039249	-0.0103057751	0.0155425859	-0.2680508605		1715156700703366041	4134	6673	0	4466	3048		1715156748198897188	2.31970715648619	0.248248526390792
720331919631	0.741848221318051	-0.845164657277241	-10.2345632778704	0.017419779342398	-0.14885074787201	-0.834425161432071	0.955885817499999	-0.0149047692	0.017791729	-0.292724296		1715156700777736902	4101	6664	3609	4419	3001		1715156748218897808	2.31670971148809	0.26518587198242
720384944638	0.310599296218901	-0.762882826040312	-10.6031510910689	0.027735008474683	-0.002294569192239	-0.861612906947499	0.948030601299999	-0.0166168035	0.0162475412	-0.317263454299999		1715156700853123903	4059	6720	3562	4513	2982		1715156748238917003	2.3136510886864	0.282128509728708
720438863655	0.357832683493569	-0.592124802438356	-10.5780119736373	0.003758774639416	0.103264320939174	-0.885337544360415	0.939537568399999	-0.017791729	0.0149047692	-0.341567627499999		1715156700927484989	4027	6747	3572	4588	2982		1715156748258896622	2.31054021607555	0.299027025555129
720488966502	0.406353334099799	-0.278550782991293	-10.2755230647683	0.018443089628585	0.131952075293833	-0.86964520053226	0.930306010899999	-0.0173553281	0.01342772	-0.366106785799999		1715156701001829624	3999	6804	3558	4625	3005		1715156748278896862	2.30733104141395	0.316128735048446
720541914694	0.808440608252957	-0.425029283399321	-10.1265588302254	0.016030620422353	-0.035654392351602	-0.675239567541574	0.921812978	-0.0212829362	0.0157440017	-0.386617628099999		1715156701077098846	3989	6799	3553	4616	2996		1715156748298896555	2.30407804863723	0.333221679401384
720592996474	1.05393103409297	-0.041105670775147	-10.4610795386493	0.071711762588026	-0.050542353339635	-0.47815233107026	0.915569088199999	-0.0213165055	0.0156768631	-0.4011867043		1715156701151887893	3905	6851	3511	4700	2959		1715156748318896163	2.30078118664016	0.350306141237076
720644949609	0.920919351767748	0.060860706848535	-10.3144522226214	0.081881134756656	0.042183427208365	-0.222338547623875	0.9111715099	-0.0203094265	0.0143340911	-0.411223925		1715156701226111173	3886	6883	3521	4771	2968		1715156748338895369	2.2974405306744	0.367381737342927
720698989396	0.952648222853243	-0.299343085123971	-10.5031090006053	0.083561747529686	-0.050067674003653	0.057270709159233	0.9102315695	-0.0197387484	0.0140319674	-0.4133387909		1715156701301063776	3877	6907	3507	4822	2991		1715156748358903309	2.29405455931527	0.384456152133316
720745970407	0.698207743968814	-0.45991482841745	-10.6594475633084	-0.031959963741282	0.011469209081833	0.006297005386344	0.9094259063	-0.0226257082	0.0175903132	-0.414815840099999		1715156701377471923	3830	6954	3483	4827	3019		1715156748378895837	2.29064707308157	0.401410663522549
720796985411	0.998087054861336	-0.061537806959078	-10.3587204034149	0.058214371163178	0.036015229873362	-0.050541658421038	0.9088887975	-0.0210143818	0.0186309615	-0.416024334899999		1715156701452205896	3773	6977	3432	4874	2991		1715156748398896143	2.28716898889794	0.418357701474807
720849009023	0.567303080392815	0.265505843582376	-10.6441342588424	0.036153264841612	0.038590048916656	0.030029779484598	0.9079488571	-0.0203429958	0.0196716098	-0.418038492899999		1715156701526890039	3745	7029	3403	4958	2977		1715156748418896265	2.28362169621422	0.435290225579756
720895919226	0.717975324429944	-0.033504561821395	-10.2439518684625	0.014532731709021	-0.039154272883103	0.063953075515757	0.908150272899999	-0.0197387484	0.0209808125	-0.417602092		1715156701594618082	3717	7071	3366	5051	0		1715156748438896847	2.2800051397561	0.452208498095486
720950022709	0.573322961736842	0.220913874194584	-10.614527056086	0.063827482503225	0.154460979669128	0.095217621317392	0.907881718499999	-0.0215514906	0.0247741434	-0.4178706464		1715156701662788391	3614	7095	3413	5061	0		1715156748458898361	2.27631928819594	0.469112634249041
720999992984	1.74056634062454	0.090367166343937	-9.90723452677726	-0.082537071333142	-0.110319409173822	0.247790627833114	0.909526614199999	-0.0179260062	0.0262511926	-0.4143794392		1715156701730588197	0	7099	3385	5117	2977		1715156748478896084	2.27258678072085	0.485900756206388
721051932937	0.802070123372972	-0.080796497183153	-10.5125186339855	-0.086239223110624	0.028631634476469	0.25755254467734	0.911607910799999	-0.0162139719	0.0287017515	-0.409679737199999		1715156701805633783	3572	7165	3342	5286	3019		1715156748498899500	2.26880256260378	0.50268231664224
721099925669	1.1403940965373	0.784101043701171	-10.5405768537342	0.068658989352846	-0.10479715323884	0.381865042778659	0.913957761799999	-0.0135284279	0.0306487709	-0.404342218499999		1715156701881263256	3530	7216	3306	5441	3071		1715156748518898814	2.26496850285904	0.519448941270918
721152976898	0.512150846285	0.365056789528205	-10.3499864773392	-0.051246222654554	0.0036650875451	0.487422062455526	0.917113275999999	-0.0164153877	0.0389739573	-0.396352725099999		1715156701956474542	3483	7292	3314	5169	3123		1715156748538896428	2.26108420097008	0.536202496877462
721203960834	0.444306559592857	0.48098859610632	-10.1586046583056	-0.045282501995809	-0.03595701067522	0.526706285116257	0.921443715699999	-0.015106185	0.0417937785	-0.385912672799999		1715156702031706809	3446	7277	3300	5033	3141		1715156748558898734	2.25714844746621	0.552948185243064
721257894380	0.307364113689959	0.674178268279507	-10.5253827917337	0.03766096355849	0.023051941646914	0.622901394744628	0.9263448335	-0.0143340911	0.0442107681	-0.3737270169		1715156702107597351	3418	7235	3300	5084	3174		1715156748578897974	2.25318132670277	0.569601535727031
721308083909	0.257420919467322	0.336975700360536	-9.63004606338143	-0.040454153488793	0.057446918877234	0.604215125219005	0.930641703899999	-0.0166839421	0.0508574895	-0.361910623299999		1715156702175671100	3408	7231	0	5258	3216		1715156748598897013	2.24914621350213	0.586238365353117
721360961734	0.481185799178853	0.675797466979175	-10.0981136569857	-0.013138224620553	-0.040976432668071	0.62829063410554	0.9356770989	-0.015441878	0.0525695238	-0.3485500419		1715156702250053167	3366	7170	3249	5300	3202		1715156748618918790	2.24503847107182	0.602877460146597
721414976843	0.34952724849563	0.748278546626493	-9.90978421126008	-0.022684777036971	0.049827835541545	0.718474722837492	0.940813201799999	-0.0131927349	0.0555236222	-0.334014534999999		1715156702324492692	3324	7240	3193	5239	3202		1715156748638907945	2.24086948225757	0.619472524527622
721464969022	0.411751759077236	0.59896637542881	-10.4111473407447	-0.106043587530402	-0.032284881877839	0.764115578125107	0.9460835819	-0.0110107304	0.059081968	-0.3182705333		1715156702399846553	3422	7343	3179	5319	3268		1715156748658898421	2.23663245454555	0.636051514960271
721518010928	0.172344178548548	0.232557678101304	-10.4747211105108	-0.086186717225257	0.04005734664756	0.701978237518187	0.949809774199999	-0.0126891954	0.0664000754	-0.305312783499999		1715156702468694210	3609	7521	3146	0	3277		1715156748678898103	2.23217984255521	0.653182022167265
721570956115	0.041372884043702	0.652195788247883	-10.4790103321373	-0.056262773426855	-0.047063432718151	0.673082273900555	0.954106644599999	-0.0118499629	0.0684142334	-0.291247246799999		1715156702544286012	3562	6958	3132	5347	3314		1715156748698896955	2.22765011435178	0.670291539723061
721624964108	-0.090589184197318	0.614016718109697	-10.553156933844	-0.068496819487217	0.025104204791848	0.699589248862332	0.958067822	-0.0115142699	0.0713011932	-0.2771817101		1715156702618822336	3581	6865	3071	5427	3342		1715156748718914018	2.22303898561978	0.687395991769622
721674984514	-0.115369441721308	0.851249822409823	-10.7031885053575	0.001008591119678	-0.005097249234668	0.659802554282929	0.9603169651	-0.0145019376	0.0782836076	-0.2671780587		1715156702694080352	3399	6912	3062	5492	3366		1715156748738911849	2.21835510940988	0.704463016934646
721728000147	0.548311197011917	0.803549402145296	-10.2814945403933	0.015824237921439	0.001352326413887	0.708720562449941	0.964009588099999	-0.0116821164	0.0790557015	-0.2535153536		1715156702768549442	3226	6973	3052	5501	3352		1715156748758900518	2.21359640631224	0.7215009114567
721782987196	0.799244982949644	0.465500738791003	-10.3282492773056	-0.032405789391329	-0.005766217615442	0.697570173281888	0.967601503199999	-0.0083587557	0.0791564094	-0.239483386199999		1715156702843015670	3118	6944	3029	5441	3408		1715156748778913339	2.20894101655506	0.737883196766398
721836015454	0.499576538328826	0.63292556284964	-10.3779418212354	0.019993652755445	-0.03363604081808	0.671544032054925	0.969783507699999	-0.0085937408	0.0829833096	-0.229177611099999		1715156702919266462	3076	6944	2907	5417	3586		1715156748798897429	2.2042289406265	0.754223822510151
721888079105	0.501985353036224	0.439597285923361	-10.3392850505828	-0.030527586710172	0.111573874560547	0.671577321568551	0.972939021899999	-0.0057403503	0.0828490324	-0.2155484753		1715156702980737447	3076	6902	0	5510	0		1715156748818914553	2.1994457631044	0.770573069628803
721942976361	1.19559678219072	0.576741136149875	-10.3918429208159	-0.05123297758932	0.002413303524667	0.670510991868084	0.975792412399999	-0.0011749255	0.0829833096	-0.2022550325		1715156703055611610	3043	6888	2827	5515	3581		1715156748838896092	2.19460785609038	0.786874619585905
721992991347	1.24035355021879	0.232235789203178	-10.4055581424355	-0.071743687231593	-0.086926218803324	0.667170722070852	0.978444387099999	0.0031890835	0.0829833096	-0.189028728299999		1715156703125256776	3038	6883	2725	0	3544		1715156748858897760	2.18970196419778	0.803173728546564
722045989543	0.99330201254189	0.660239613167569	-10.5617786317169	0.006914394786646	0.034543666923525	0.621281327274506	0.979787159099999	0.0045989941	0.0863066703	-0.180334279599999		1715156703200676679	3048	6879	2626	5539	3619		1715156748878897152	2.18468099138062	0.819624012890979
722097980472	1.12539307289086	0.282995396108925	-9.76008289461433	-0.047884468637465	-0.056247784823345	0.578125933653235	0.981902024999999	0.0078552162	0.0848296211	-0.168987856199999		1715156703276523351	2996	6827	2607	5567	3680		1715156748898896144	2.17960347394452	0.836056572235356
722153045405	1.10419195249527	0.740045482745021	-10.444739813745	-0.006392505198707	0.076596108218151	0.624381979152658	0.983849044399999	0.0115142699	0.0844267895	-0.157171462599999		1715156703351657152	2935	6799	2566	5548	3675		1715156748918894936	2.17446942421205	0.852471376735946
722206095804	1.28607572921291	0.816381776515766	-10.0318943411469	-0.054500855177983	-0.074989439777263	0.639817660830757	0.984755415499999	0.0124877796	0.0885222441	-0.1491148306		1715156703425802946	2813	6747	2556	5618	3755		1715156748938895831	2.16927830708788	0.868870120319475
722254991629	0.963255906911566	1.02957203418835	-10.0265693467319	0.001530910350402	0.071680312320028	0.689920975419935	0.986668865599999	0.0152740315	0.0894286152	-0.1349821553		1715156703500751256	2706	6752	2566	5604	3741		1715156748958897225	2.16403058720906	0.885251289003364
722309024543	0.808927880313247	0.697306849606335	-10.723257479918	0.000222573688103	-0.021789692755784	0.672739924542425	0.9884480385	0.0172546202	0.0886565213	-0.121487296699999		1715156703576064109	2645	6725	2533	5665	3787		1715156748978895480	2.1586964542987	0.901706829373287
722358990780	0.985120240456238	0.440580817067995	-10.026335537976	-0.083451093186393	0.030990365045033	0.668831469326625	0.990092934199999	0.0196716098	0.0870451949	-0.108059576699999		1715156703643427610	3333	6682	0	5604	3839		1715156748998895980	2.15335820112823	0.918163075129072
722411045006	0.864589634845778	0.572133788484893	-10.3718698078453	-0.035875634459161	-0.060892096415469	0.644993114935162	0.990797889499999	0.0185302536	0.0905364021	-0.098693742		1715156703717348575	3198	6607	2524	5595	3905		1715156749018896504	2.1480164199455	0.934618197838949
722463010127	0.491828225756995	0.582447238836996	-10.4528576537489	-0.038997371083006	0.227126245473565	0.643507204204953	0.991939245699999	0.0202758572	0.0905699714	-0.085937408		1715156703792064905	3127	6560	2566	5637	3942		1715156749038897272	2.1426710521857	0.951072377734214
722517040992	1.30683078634142	0.817356466766819	-10.453843157655	-0.082897771535658	-0.14124467657496	0.647317455355556	0.992912755399999	0.0218871836	0.0903349863	-0.0738860293		1715156703866639137	3151	6570	2491	5689	3980		1715156749058895033	2.13732296739328	0.96752293968118
722566986145	0.741313456854224	0.642478623288497	-10.0862911172449	-0.041911543428203	0.04995790599366	0.659704150480651	0.9932148791	0.0209136739	0.0938597628	-0.0650573034		1715156703942026138	3109	6612	2331	5684	4036		1715156749078894773	2.13187802160882	0.984259262704465
722618982874	1.09046935128681	0.584056318001449	-10.1093762247562	-0.028333820245787	-0.09209973379356	0.580843423229552	0.994020542299999	0.0223907231	0.0930540996	-0.0522338308		1715156704017081022	3076	6546	2453	5721	4040		1715156749098924988	2.1263670610192	1.00100220022564
722673061664	0.405354934179596	0.087594879485853	-10.3556458182752	-0.032701121472651	0.030389270861651	0.481855922619206	0.9946919283	0.022491431	0.0907713872	-0.0421630408		1715156704093202829	3076	6504	2397	5726	4096		1715156749118896147	2.12081477854306	1.01767671435021
722722042933	1.01702512569576	0.688113416260108	-9.91818262177109	-0.001198083873764	-0.070690881396036	0.426579317744007	0.9950947599	0.0226257082	0.0900328626	-0.0337707158		1715156704161994934	3127	0	2350	5740	4115		1715156749138895037	2.11519737226896	1.03435515435487
722774000721	-0.089163626639917	-0.263562399630714	-10.4659953677415	-0.073335333779457	0.037787601029513	0.099302677402978	0.995128329199999	0.0189666545	0.0903685556	-0.0340728395		1715156704236399650	3123	6467	2266	5750	4186		1715156749158899419	2.10952098034313	1.05101871709062
722827019364	0.597937324642017	0.234409571311995	-9.9937086951375	0.000418491383338	-0.089326775565164	-0.069973975075344	0.9952626064	0.0175903132	0.0874144572	-0.0379668783		1715156704298310041	3019	0	2167	0	4181		1715156749178896306	2.10388704351654	1.06737278694204
722881076221	-0.035105306982342	0.200556109287962	-10.4916114550352	0.023029575254946	-0.001996734805797	-0.037541774616142	0.995363314299999	0.0137298437	0.0845610667	-0.0431701198		1715156704373507738	2987	6387	2148	5778	4209		1715156749198896177	2.09817847896274	1.08370369128031
722933089060	0.56459685364142	-0.240292765865381	-9.96142788925766	-0.032750878892549	-0.05878212381807	-0.029907282396833	0.9950947599	0.0102386365	0.0843596509	-0.0499175491		1715156704448547363	3034	6354	2032	5726	4214		1715156749218890658	2.09239779109133	1.10000425872346
722985029800	0.261974235390126	-0.997608404498919	-10.7402390098571	-0.144912481896758	0.15390992170532	-0.242757036991026	0.995161898499999	0.0073181074	0.0806670279	-0.0555236222		1715156704524582386	2991	6349	1971	5689	4270		1715156749238913674	2.08653522429575	1.11630179103384
723039026944	1.7266954900518	-0.238852120336703	-9.1385712907046	0.13282193028488	-0.286024366601864	-0.380507929176668	0.994759066899999	0.0103729137	0.0761687417	-0.0673400158		1715156704599658012	2968	6293	1928	5750	4335		1715156749258898484	2.08061036994305	1.13254160810859
723088059958	0.713121746918931	-1.1293231788814	-10.1697842239677	0.02091284904747	-0.032140367938	-0.761623125660902	0.993886265099999	0.0089294338	0.067809986	-0.0864409475		1715156704668525457	3019	6293	1919	0	4387		1715156749278894634	2.07467134215546	1.14859494180283
723140078228	0.740324153555929	-0.396751283420063	-10.571443116641	0.067514903670927	-0.063866614326492	-0.629453037342332	0.991771399199999	0.0057403503	0.0670378921	-0.108764532		1715156704736337423	3048	0	1919	5736	4424		1715156749298896537	2.06865817234423	1.16462591094336
723192013411	0.845720026137679	-0.432506341281719	-9.37192470402717	0.020166820644139	-0.080453497320049	-0.67896060279566	0.989723671899999	0.0036254844	0.063445977	-0.1280333102		1715156704804560661	2991	0	1896	5792	4452		1715156749318897148	2.0625730640533	1.18062852853157
723247044570	0.755700074929371	-0.483083887885138	-10.5904611208438	0.01301330259978	-0.016638725169245	-0.74251114983503	0.986970989299999	0.0017791729	0.0598876312	-0.149148399899999		1715156704872524499	2912	6115	1845	0	4494		1715156749338896818	2.05641604731279	1.19660275392958
723300110761	0.733039257244765	-0.662397083462402	-10.0509380643129	0.026490380139234	-0.04107707935133	-0.797476198152202	0.983076950499999	-0.0024169896	0.059753354	-0.1729490336		1715156704947789430	2977	6087	1779	5778	4545		1715156749358896484	2.05018696600256	1.2125490124564
723353096804	0.504281756877712	-0.417311804357171	-10.269860216701	0.020639373612438	-0.003551307628567	-0.816109936825323	0.978914357299999	-0.0041625932	0.0567656863	-0.196011142699999		1715156705016609430	2963	6077	1741	0	4522		1715156749378910372	2.043815168997	1.22864578256085
723407105365	0.84876801553145	-0.495495443027652	-10.175834025526	0.05755113169964	-0.047917271291955	-0.811631298820137	0.974248224599999	-0.0054046573	0.0530730633	-0.2189054053		1715156705091860055	2954	6054	1643	5815	4597		1715156749398892569	2.03733249748973	1.244668653336
723454156561	0.611774638271331	-0.432075256388075	-10.3318347345769	0.00838738866542	-0.050442871789353	-0.783567040410937	0.969481384	-0.0066802907	0.0505553658	-0.239718371299999		1715156705166515111	3080	6026	1620	5843	4653		1715156749418895639	2.0307225236338	1.26065896732001
723507064457	0.368587594002857	0.147120031448267	-9.43854266379475	0.083778004532579	0.035370615892698	-0.812513670668308	0.9639424495	-0.0100372207	0.052032415	-0.2607327531		1715156705235917806	3179	0	1554	5872	4681		1715156749438896249	2.02399309587782	1.27659706838775
723560074948	0.247499591971654	-0.294027917983196	-10.3054318808197	0.03499243037315	-0.016057652547714	-0.848769013642265	0.957967114099999	-0.0122192252	0.0495818561	-0.2822171051		1715156705311343193	3109	5984	1502	5848	4677		1715156749458897236	2.01714366889813	1.29248432420182
723614137651	0.433720137518271	-0.681775226214528	-10.2843025835514	-0.025720689133498	-0.017414468624677	-0.828809952852666	0.9514211006	-0.013763413	0.0469634507	-0.303902872899999		1715156705380904197	3698	5947	1474	0	4733		1715156749478896208	2.01013517941829	1.30840946016988
723664109957	0.232830631557479	-0.472708332082256	-10.3398064441084	-0.003997969937718	0.038402624793753	-0.818531948678696	0.944908656399999	-0.0185302536	0.0487090543	-0.323070943199999		1715156705456158638	3043	5862	1441	5839	4771		1715156749498895994	2.00301683617641	1.32428657306172
723717111063	0.57402778553795	-0.218945241002738	-9.96829835954904	0.067765457195233	-0.047075183916461	-0.826479420582738	0.937691256899999	-0.0201080107	0.0460570796	-0.343749631999999		1715156705525351285	3595	5858	0	5843	4832		1715156749518897531	1.99578862517757	1.34011564457826
723772057782	0.249129421663191	-0.634346097172051	-10.9820884488463	-0.001970752470449	0.031495277501171	-0.836763749764297	0.930104595099999	-0.0220550301	0.0431701198	-0.363991919899999		1715156705584938049	0	5754	1366	5787	0		1715156749538896825	1.98845232612446	1.35589275917641
723822213566	0.625573957977816	-0.463816950422525	-10.1676074644505	0.066032251151863	0.00903656747064	-0.833311560622254	0.922215809599999	-0.0220550301	0.0398803284	-0.383864945499999		1715156705659515857	3118	5717	1366	5815	4977		1715156749558897049	1.98100714279417	1.37161967973827
723876107604	0.905698109499365	-0.717996074957028	-10.1381580826044	0.020568874744957	0.043885357753683	-0.840836655177409	0.914494870599999	-0.0253783908	0.040618853	-0.4017238131		1715156705734006166	3127	5712	1366	5764	5051		1715156749578896250	1.97361910149643	1.386951806409
723926120863	0.465438852535933	-0.176896106231864	-10.2750507710814	0.079159750307245	-0.005398213485577	-0.823741491245054	0.9064382386	-0.0261504847	0.0389739573	-0.419649819299999		1715156705809119462	3231	5642	1348	5721	5051		1715156749598897080	1.96611843986144	1.40223069794198
723978116757	0.625644319800287	-0.28889307584539	-9.7727746184051	0.072675760323607	-0.060350467706396	-0.821692921155538	0.898146621499999	-0.0266540242	0.0371276458	-0.437273701799999		1715156705884122133	3287	5637	1278	5712	5084		1715156749618896769	1.95850658659498	1.41745341413607
724029152709	0.378662011434696	-0.431915937640517	-10.1022848051905	0.026356666565972	0.020140875629456	-0.849580145931276	0.890224266699999	-0.0305144937	0.0398803284	-0.4527155798		1715156705958937168	3231	5557	1221	5768	5145		1715156749638895817	1.95078377542225	1.43261952827709
724079057117	0.716287517473474	-0.404837559241987	-10.0263589188516	0.003739804297987	-0.135755718475982	-0.852800640058481	0.881026278499999	-0.0311523104	0.0391082345	-0.470339462299999		1715156706033735275	3268	5515	1165	5773	5164		1715156749658910849	1.94294391867227	1.44774079359571
724130079084	0.303124357228353	-0.473802557059749	-10.148142885524	0.0047482856663	0.018743635679979	-0.857372222385711	0.871794720999999	-0.0326964982	0.0388396801	-0.487224820199999		1715156706109117269	3361	5469	1170	5764	5183		1715156749678894925	1.93473530592718	1.46329346564886
724182137772	0.442282542951963	-0.475264702034182	-10.0912548771321	0.035509691158249	-0.049976939273076	-0.851445091063631	0.8625631635	-0.0343078246	0.0375304774	-0.503338084199999		1715156706183560848	3403	5417	1161	5773	5220		1715156749698896608	1.92639921473482	1.47879577886582
724232154973	0.101174281964497	-0.727276894325762	-10.6029102680504	-0.03229477510517	0.097455750219873	-0.855249483259836	0.854439392899999	-0.0383361406	0.0404510065	-0.5165308191		1715156706258427619	3324	5366	1132	5811	5248		1715156749718915157	1.91793614120234	1.49424606117033
724283138090	0.613662863170728	-0.555596166388317	-9.94262966528534	0.062502226965774	0.00427540734502	-0.841639331929959	0.8446707266	-0.0394439275	0.0385375564	-0.532409097999999		1715156706332925796	3310	5342	1165	5811	5258		1715156749738895068	1.90937008743566	1.5096005639358
724333123026	0.840935860601067	-0.383080229735746	-10.1937379310071	0.016304276869115	-0.051813247101334	-0.834812717949705	0.835103476099999	-0.0397124819	0.0365569677	-0.547381005799999		1715156706408827066	3427	5262	1165	5820	5286		1715156749758908791	1.9006707656048	1.52491418616587
724386127553	0.395984682961739	0.019628934608842	-10.5359030167043	0.016945580623768	0.028538161683396	-0.811799144547839	0.825435517699999	-0.0398467591	0.0360198589	-0.5618829434		1715156706483707189	3497	5197	1123	5801	5295		1715156749778896369	1.89210468295088	1.53972474535207
724436095009	0.779874950438737	-0.223823258835263	-10.3190185076236	0.04185191774811	-0.06136646782345	-0.673181543230188	0.8186880884	-0.0423644566	0.0383697099	-0.571349485999999		1715156706550966978	3544	0	1189	5792	0		1715156749798891059	1.88343057107698	1.55447935734208
724487099222	0.476836846721731	-0.106179816900519	-10.2999572488009	0.05834994270742	0.028451147055967	-0.510678083385129	0.812477767899999	-0.0422301794	0.0377654625	-0.580211781199999		1715156706626837730	3576	5080	1217	5754	5436		1715156749818896918	1.87464697439953	1.56918019346856
724537139111	0.814446570669487	-0.844566033796966	-10.6736432619214	-0.021101506962972	-0.082191218253704	-0.457108298452563	0.8078787738	-0.0423644566	0.0361205668	-0.586690656099999		1715156706701041221	3549	4996	1179	5764	5459		1715156749838897599	1.86576142371713	1.58381444621286
724589091543	0.322536183054372	-0.573157907368242	-10.3796907107293	-0.033536648733366	0.048177795025592	-0.403728064010582	0.804320427999999	-0.042633011	0.0356841659	-0.5915246353		1715156706775885820	3562	4939	1137	5754	5492		1715156749858896280	1.85677302011149	1.5983837408763
724640107919	0.709261710489913	-0.425460624021291	-10.2538934167623	0.006119534828014	-0.018909001338916	-0.444072324653706	0.802071284899999	-0.0444121839	0.0390075266	-0.5942437486		1715156706850877046	3600	5000	1146	5768	5510		1715156749878895356	1.84758556751129	1.613041607964
724690137454	0.778191381265968	-0.485268538447841	-10.2918312254905	0.012491925358261	0.037815497641931	-0.36068741934278	0.798412231199999	-0.0435729514	0.0378997397	-0.599279143599999		1715156706925534963	3661	5248	1189	5693	5534		1715156749898896964	1.83826151446118	1.62761556312675
