Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
802	80.10000	-2026.72013	95.05517	1948.25114	-5.96691	-0.74329	-81.12413	0.50523	0.15428	-0.98246	0.10470	0.98794	0.15479	-0.00329	-0.01297	0.10395	0.99450		-2026.72013	95.05517	1948.25114	-4.36348	1.52086	-81.87421	1.00550	0.14130	-0.98738	0.07158	0.98961	0.13894	-0.03695	0.02654	0.07606	0.99675	
803	80.20000	-2018.58720	54.84331	1949.01989	-5.97643	-0.72102	-81.42140	0.53884	0.14915	-0.98324	0.10482	0.98873	0.14965	-0.00316	-0.01258	0.10411	0.99449		-2018.58720	54.84331	1949.01989	-4.36127	1.53472	-82.17204	1.00683	0.13615	-0.98809	0.07170	0.99033	0.13379	-0.03681	0.02678	0.07602	0.99675	
804	80.30000	-2007.49898	15.04375	1952.07481	-6.24523	-0.44717	-81.87210	0.45119	0.14138	-0.98396	0.10879	0.98992	0.14138	-0.00770	-0.00780	0.10878	0.99404		-2007.49898	15.04375	1952.07481	-4.61217	1.79575	-82.63052	0.98766	0.12820	-0.98885	0.07574	0.99125	0.12535	-0.04129	0.03134	0.08037	0.99627	
805	80.40000	-1996.84559	-24.92220	1957.09787	-6.39848	-0.16578	-82.31010	0.41576	0.13381	-0.98479	0.11083	0.99100	0.13330	-0.01206	-0.00289	0.11144	0.99377		-1996.84559	-24.92220	1957.09787	-4.74806	2.06448	-83.07665	0.95718	0.12046	-0.98966	0.07784	0.99206	0.11717	-0.04562	0.03602	0.08272	0.99592	
806	80.50000	-1988.81966	-64.47901	1958.14547	-6.69644	0.15699	-82.70058	0.41660	0.12705	-0.98517	0.11532	0.99189	0.12587	-0.01751	0.00274	0.11661	0.99317		-1988.81966	-64.47901	1958.14547	-5.03049	2.37585	-83.47663	0.97368	0.11351	-0.99011	0.08243	0.99267	0.10956	-0.05099	0.04145	0.08761	0.99529	
807	80.60000	-1983.72907	-105.04663	1955.48090	-6.97457	0.23013	-82.18231	0.43700	0.13602	-0.98344	0.11976	0.99070	0.13453	-0.02047	0.00402	0.12143	0.99259		-1983.72907	-105.04663	1955.48090	-5.32872	2.46394	-82.96023	1.01319	0.12244	-0.98866	0.08692	0.99154	0.11807	-0.05386	0.04299	0.09278	0.99476	
808	80.70000	-1981.16102	-149.55497	1953.00272	-6.53031	0.18180	-80.98364	0.39877	0.15672	-0.98129	0.11183	0.98764	0.15534	-0.02094	0.00317	0.11373	0.99351		-1981.16102	-149.55497	1953.00272	-4.93158	2.44955	-81.75957	0.97893	0.14320	-0.98654	0.07898	0.98877	0.13916	-0.05446	0.04274	0.08589	0.99539	
809	80.80000	-1978.93625	-196.85421	1947.91758	-6.36357	0.58149	-80.28248	0.46498	0.16878	-0.97977	0.10754	0.98560	0.16664	-0.02865	0.01015	0.11083	0.99379		-1978.93625	-196.85421	1947.91758	-4.79224	2.86840	-81.06892	0.95995	0.15505	-0.98507	0.07479	0.98664	0.15057	-0.06223	0.05004	0.08344	0.99526	
810	80.90000	-1976.09725	-245.06817	1941.44773	-6.28168	1.29937	-79.19131	0.47241	0.18748	-0.97683	0.10325	0.98201	0.18397	-0.04266	0.02268	0.10939	0.99374		-1976.09725	-245.06817	1941.44773	-4.75313	3.61561	-79.99607	0.95906	0.17337	-0.98232	0.07069	0.98284	0.16797	-0.07628	0.06306	0.08270	0.99458	
811	81.00000	-1973.07198	-291.51033	1935.33143	-6.74971	2.02605	-77.74607	0.38801	0.21211	-0.97133	0.10740	0.97661	0.20671	-0.05925	0.03535	0.11746	0.99245		-1973.07198	-291.51033	1935.33143	-5.27887	4.37982	-78.56742	0.91330	0.19764	-0.97739	0.07510	0.97730	0.19049	-0.09277	0.07637	0.09173	0.99285	
812	81.10000	-1966.41248	-335.61037	1933.58491	-7.03568	2.76388	-75.94884	0.35627	0.24251	-0.96421	0.10720	0.96895	0.23523	-0.07616	0.04822	0.12234	0.99132		-1966.41248	-335.61037	1933.58491	-5.63792	5.16243	-76.78471	0.93803	0.22768	-0.97083	0.07517	0.96957	0.21890	-0.10963	0.08998	0.09784	0.99113	
813	81.20000	-1953.56457	-376.35111	1933.78223	-7.32546	4.00639	-73.89740	0.32891	0.27668	-0.95540	0.10328	0.95842	0.26654	-0.10194	0.06987	0.12719	0.98941		-1953.56457	-376.35111	1933.78223	-6.01156	6.45297	-74.75650	0.83962	0.26126	-0.96261	0.07166	0.95870	0.25012	-0.13537	0.11239	0.10407	0.98820	
814	81.30000	-1937.46426	-416.16213	1928.78543	-8.12030	4.78159	-72.61022	0.29993	0.29783	-0.94824	0.11013	0.95097	0.28464	-0.12097	0.08336	0.14076	0.98653		-1937.46426	-416.16213	1928.78543	-6.86014	7.25678	-73.48164	0.83612	0.28205	-0.95615	0.07886	0.95105	0.26782	-0.15420	0.12632	0.11849	0.98489	
815	81.40000	-1916.04963	-458.80172	1921.71065	-8.40213	5.21923	-70.13631	0.25930	0.33837	-0.93493	0.10685	0.93660	0.32364	-0.13429	0.09097	0.14551	0.98517		-1916.04963	-458.80172	1921.71065	-7.24956	7.74616	-71.00565	0.82886	0.32250	-0.94353	0.07580	0.93692	0.30679	-0.16750	0.13478	0.12504	0.98295	
816	81.50000	-1890.39968	-502.85263	1915.95669	-8.50631	5.23687	-67.75903	0.31345	0.37692	-0.92053	0.10275	0.92174	0.36184	-0.13954	0.09127	0.14730	0.98487		-1890.39968	-502.85263	1915.95669	-7.46035	7.80930	-68.61715	0.83716	0.36122	-0.92971	0.07178	0.92253	0.34508	-0.17279	0.13588	0.12864	0.98234	
817	81.60000	-1862.61129	-544.57240	1907.23541	-9.12744	5.15562	-65.96278	0.33098	0.40568	-0.90752	0.10873	0.90959	0.38915	-0.14564	0.08986	0.15799	0.98334		-1862.61129	-544.57240	1907.23541	-8.16338	7.75945	-66.81052	0.82085	0.39017	-0.91744	0.07790	0.91079	0.37216	-0.17876	0.13501	0.14070	0.98080	
818	81.70000	-1832.26415	-584.34813	1895.64808	-10.10540	5.23510	-64.17760	0.40031	0.43377	-0.89316	0.11881	0.89639	0.41441	-0.15729	0.09124	0.17473	0.98038		-1832.26415	-584.34813	1895.64808	-9.22368	7.86747	-65.01743	0.86912	0.41837	-0.90398	0.08823	0.89790	0.39699	-0.19017	0.13688	0.15878	0.97778	
819	81.80000	-1799.79404	-621.95673	1881.43868	-10.61082	5.48852	-62.26299	0.27769	0.46328	-0.87816	0.11922	0.88104	0.44187	-0.16891	0.09565	0.18329	0.97839		-1799.79404	-621.95673	1881.43868	-9.81777	8.14883	-63.09642	0.85477	0.44792	-0.88965	0.08886	0.88277	0.42431	-0.20171	0.14174	0.16879	0.97541	
820	81.90000	-1765.24996	-657.96021	1862.20408	-11.76174	5.65055	-59.31646	0.29746	0.50782	-0.85218	0.12611	0.85582	0.48232	-0.18692	0.09846	0.20285	0.97425		-1765.24996	-657.96021	1862.20408	-11.10754	8.34792	-60.13546	0.88301	0.49268	-0.86489	0.09613	0.85802	0.46437	-0.21948	0.14518	0.19061	0.97087	
821	82.00000	-1728.05635	-697.32958	1846.89914	-11.70769	6.04408	-55.90200	0.36487	0.55749	-0.82283	0.11023	0.82348	0.53125	-0.19914	0.10529	0.20179	0.97375		-1728.05635	-697.32958	1846.89914	-11.21645	8.77544	-56.70466	0.94619	0.54253	-0.83618	0.08044	0.82607	0.51366	-0.23186	0.15256	0.19224	0.96942	
822	82.10000	-1689.58385	-738.86891	1832.49782	-11.46061	6.68574	-52.32500	0.33028	0.60703	-0.78985	0.08753	0.78611	0.58069	-0.21175	0.11642	0.19734	0.97340		-1689.58385	-738.86891	1832.49782	-11.14206	9.44220	-53.10900	0.92355	0.59216	-0.80373	0.05793	0.78894	0.56363	-0.24474	0.16405	0.19062	0.96786	
823	82.20000	-1650.88988	-778.29041	1814.69014	-11.98181	7.10295	-48.99810	0.33883	0.65105	-0.75509	0.07732	0.74890	0.62242	-0.22749	0.12365	0.20601	0.97071		-1650.88988	-778.29041	1814.69014	-11.82571	9.87311	-49.76045	0.94162	0.63642	-0.76985	0.04802	0.75204	0.60545	-0.26050	0.17147	0.20190	0.96428	
824	82.30000	-1611.09881	-814.76928	1794.50493	-12.71709	7.30705	-45.64481	0.28968	0.69343	-0.71705	0.07067	0.70921	0.66194	-0.24261	0.12719	0.21835	0.96755		-1611.09881	-814.76928	1794.50493	-12.72550	10.08136	-46.38271	0.94445	0.67919	-0.73278	0.04169	0.71279	0.64498	-0.27557	0.17505	0.21688	0.96038	
825	82.40000	-1570.56131	-847.32232	1773.55565	-12.88619	7.29386	-41.75489	0.30567	0.73996	-0.67030	0.05619	0.66056	0.70836	-0.24879	0.12696	0.22121	0.96693		-1570.56131	-847.32232	1773.55565	-13.08562	10.06110	-42.46389	0.97186	0.72636	-0.68677	0.02732	0.66474	0.69184	-0.28190	0.17470	0.22293	0.95905	
826	82.50000	-1527.88582	-873.37701	1746.87024	-13.37503	7.37925	-38.63480	0.45224	0.77467	-0.63063	0.04682	0.61918	0.74140	-0.25871	0.12844	0.22941	0.96482		-1527.88582	-873.37701	1746.87024	-13.72714	10.13151	-39.32022	1.13308	0.76155	-0.64785	0.01817	0.62377	0.72507	-0.29186	0.17591	0.23360	0.95629	
827	82.60000	-1479.16651	-893.58684	1716.92322	-14.07044	7.50972	-35.68372	0.35975	0.80528	-0.59162	0.03884	0.57831	0.76935	-0.27142	0.13069	0.24103	0.96168		-1479.16651	-893.58684	1716.92322	-14.56615	10.24020	-36.34618	1.02863	0.79262	-0.60962	0.01047	0.58322	0.75306	-0.30454	0.17778	0.24749	0.95244	
828	82.70000	-1423.91382	-912.21138	1688.02291	-13.89914	7.89226	-32.74951	0.36389	0.83308	-0.55287	0.01784	0.53584	0.79857	-0.27414	0.13731	0.23794	0.96153		-1423.91382	-912.21138	1688.02291	-14.53690	10.59396	-33.38602	1.01825	0.82075	-0.57119	-0.01047	0.54090	0.78286	-0.30751	0.18385	0.24673	0.95149	
829	82.80000	-1364.42284	-929.66174	1660.27484	-13.11536	8.60299	-30.02993	0.27537	0.85602	-0.51678	-0.01257	0.49482	0.82619	-0.26936	0.14959	0.22436	0.96296		-1364.42284	-929.66174	1660.27484	-13.88459	11.27197	-30.63636	0.90064	0.84382	-0.53506	-0.04098	0.49976	0.81138	-0.30317	0.19547	0.23534	0.95206	
830	82.90000	-1306.13057	-942.64271	1632.59264	-12.85421	8.37479	-28.68797	0.27916	0.86789	-0.49643	-0.01777	0.47492	0.83971	-0.26333	0.14565	0.22010	0.96454		-1306.13057	-942.64271	1632.59264	-13.68631	11.02522	-29.28695	0.89691	0.85608	-0.51476	-0.04632	0.48016	0.82528	-0.29726	0.19124	0.23224	0.95367	
831	83.00000	-1250.58098	-951.66132	1606.36220	-13.13996	7.77420	-27.87987	0.53948	0.87581	-0.48256	-0.01013	0.46332	0.84641	-0.26254	0.13527	0.22524	0.96487		-1250.58098	-951.66132	1606.36220	-14.00845	10.41315	-28.48213	0.81328	0.86449	-0.50116	-0.03871	0.46903	0.83196	-0.29640	0.18074	0.23808	0.95428	
832	83.10000	-1201.93267	-960.54062	1579.40837	-13.17763	6.86670	-25.96664	0.45329	0.89260	-0.45082	-0.00484	0.43471	0.86344	-0.25593	0.11956	0.22634	0.96668		-1201.93267	-960.54062	1579.40837	-14.13255	9.47542	-26.57034	0.79589	0.88218	-0.46971	-0.03357	0.44119	0.84934	-0.28979	0.16462	0.24083	0.95650	
833	83.20000	-1154.32360	-971.08242	1553.68818	-12.99155	5.98325	-24.07825	0.40551	0.90802	-0.41894	-0.00101	0.40576	0.88006	-0.24669	0.10424	0.22358	0.96910		-1154.32360	-971.08242	1553.68818	-14.03054	8.55932	-24.68612	0.83271	0.89849	-0.43797	-0.02994	0.41300	0.86643	-0.28059	0.14883	0.23974	0.95936	
834	83.30000	-1102.51080	-982.18279	1532.32187	-13.19429	5.80183	-22.89752	0.32928	0.91648	-0.40007	-0.00185	0.38709	0.88791	-0.24856	0.10109	0.22708	0.96861		-1102.51080	-982.18279	1532.32187	-14.28610	8.35597	-23.50221	0.83924	0.90731	-0.41934	-0.03074	0.39455	0.87439	-0.28245	0.14532	0.24414	0.95879	
835	83.40000	-1052.20209	-992.16417	1511.21343	-13.74024	5.28763	-22.12907	0.29137	0.92240	-0.38619	0.00655	0.37509	0.89158	-0.25375	0.09216	0.23651	0.96725		-1052.20209	-992.16417	1511.21343	-14.86495	7.82713	-22.73984	0.82836	0.91368	-0.40583	-0.02223	0.38295	0.87790	-0.28748	0.13618	0.25415	0.95753	
836	83.50000	-1007.82174	-1001.10475	1488.73791	-14.33545	3.69424	-20.22888	0.23539	0.93637	-0.34997	0.02704	0.34505	0.90359	-0.25391	0.06443	0.24708	0.96685		-1007.82174	-1001.10475	1488.73791	-15.54030	6.19553	-20.86417	0.79570	0.92897	-0.37015	-0.00174	0.35407	0.88997	-0.28738	0.10792	0.26635	0.95782	
837	83.60000	-964.73895	-1011.22518	1469.91715	-14.33716	2.23905	-16.64834	0.23028	0.95735	-0.28684	0.03468	0.28628	0.92547	-0.24809	0.03907	0.24744	0.96812		-964.73895	-1011.22518	1469.91715	-15.69333	4.66076	-17.30587	0.68292	0.95157	-0.30737	0.00578	0.29649	0.91260	-0.28151	0.08126	0.26959	0.95954	
838	83.70000	-926.03512	-1020.44037	1458.12832	-13.36073	0.58772	-13.92748	0.40662	0.97055	-0.23648	0.04593	0.24068	0.94376	-0.22669	0.01026	0.23107	0.97288		-926.03512	-1020.44037	1458.12832	-14.82778	2.94290	-14.62140	0.49326	0.96634	-0.25674	0.01658	0.25210	0.93208	-0.26016	0.05134	0.25558	0.96542	
839	83.80000	-888.07761	-1023.10032	1445.72201	-12.04892	-0.16864	-10.96444	0.49986	0.98174	-0.18541	0.04253	0.19020	0.96023	-0.20439	-0.00294	0.20875	0.97797		-888.07761	-1023.10032	1445.72201	-13.63496	2.10780	-11.67671	0.41511	0.97864	-0.20518	0.01271	0.20225	0.94995	-0.23809	0.03678	0.23558	0.97116	
840	83.90000	-852.37826	-1017.03166	1430.24923	-11.49899	-1.42487	-8.83855	0.34374	0.98782	-0.14567	0.05471	0.15360	0.96905	-0.19324	-0.02487	0.19929	0.97963		-852.37826	-1017.03166	1430.24923	-13.16741	0.79166	-9.58682	0.53220	0.98594	-0.16527	0.02467	0.16653	0.95959	-0.22686	0.01382	0.22778	0.97362	
841	84.00000	-816.53894	-1004.92534	1419.26675	-10.50051	-2.30397	-7.60276	0.65882	0.99041	-0.12283	0.06329	0.13220	0.97558	-0.17541	-0.04020	0.18210	0.98246		-816.53894	-1004.92534	1419.26675	-12.21650	-0.12340	-8.37840	0.43362	0.98933	-0.14196	0.03292	0.14571	0.96699	-0.20904	-0.00215	0.21161	0.97735	
842	84.10000	-785.25098	-991.41751	1423.87858	-9.09952	-3.68651	-5.26044	0.69952	0.99373	-0.08040	0.07772	0.09149	0.98419	-0.15166	-0.06430	0.15782	0.98537		-785.25098	-991.41751	1423.87858	-10.90386	-1.57727	-6.08254	0.42888	0.99399	-0.09887	0.04692	0.10592	0.97697	-0.18523	-0.02753	0.18909	0.98157	
843	84.20000	-752.82886	-977.56157	1453.47442	-7.60557	-4.49539	-2.95381	0.70531	0.99560	-0.04072	0.08441	0.05137	0.99042	-0.12817	-0.07838	0.13195	0.98815		-752.82886	-977.56157	1453.47442	-9.49414	-2.45995	-3.80746	0.33601	0.99687	-0.05843	0.05319	0.06634	0.98460	-0.16177	-0.04292	0.16479	0.98539	
844	84.30000	-716.01354	-962.75428	1501.00705	-6.21090	-4.80724	-0.36411	0.47312	0.99646	0.00275	0.08400	0.00633	0.99417	-0.10766	-0.08380	0.10781	0.99063		-716.01354	-962.75428	1501.00705	-8.19042	-2.85867	-1.23575	0.52295	0.99852	-0.01424	0.05242	0.02154	0.98972	-0.14137	-0.04987	0.14229	0.98857	
845	84.40000	-678.90958	-946.95612	1548.47612	-5.75826	-5.23875	1.34528	0.64702	0.99555	0.03252	0.08846	-0.02338	0.99446	-0.10244	-0.09131	0.09991	0.99080		-678.90958	-946.95612	1548.47612	-7.79586	-3.34963	0.45354	0.52377	0.99826	0.01577	0.05681	-0.00790	0.99066	-0.13610	-0.05843	0.13541	0.98906	
846	84.50000	-643.12173	-930.59478	1584.23290	-6.22043	-4.90231	2.23384	0.30674	0.99558	0.04800	0.08067	-0.03884	0.99300	-0.11158	-0.08546	0.10796	0.99048		-643.12173	-930.59478	1584.23290	-8.28640	-3.04525	1.35156	0.65531	0.99831	0.03099	0.04916	-0.02355	0.98910	-0.14532	-0.05312	0.14392	0.98816	
847	84.60000	-607.17593	-917.40891	1620.78190	-6.73214	-3.95897	3.54697	0.31799	0.99570	0.06952	0.06118	-0.06172	0.99070	-0.12125	-0.06904	0.11695	0.99074		-607.17593	-917.40891	1620.78190	-8.83857	-2.15023	2.69571	0.72607	0.99819	0.05223	0.02981	-0.04700	0.98676	-0.15522	-0.03752	0.15354	0.98743	
848	84.70000	-574.72344	-908.42447	1660.67008	-6.67437	-3.59698	4.68696	0.41720	0.99469	0.08843	0.05261	-0.08155	0.98931	-0.12093	-0.06274	0.11600	0.99127		-574.72344	-908.42447	1660.67008	-8.81608	-1.83056	3.84642	0.55527	0.99724	0.07117	0.02121	-0.06705	0.98563	-0.15504	-0.03194	0.15319	0.98768	
849	84.80000	-549.74709	-899.39231	1699.83074	-7.04680	-4.91570	5.50906	0.59352	0.99172	0.10574	0.07287	-0.09565	0.98685	-0.13028	-0.08569	0.12223	0.98880		-549.74709	-899.39231	1699.83074	-9.21575	-3.17880	4.61673	0.41919	0.99522	0.08830	0.04167	-0.08037	0.98317	-0.16404	-0.05545	0.15991	0.98557	
850	84.90000	-526.53298	-890.93931	1738.06242	-7.81525	-5.91272	6.54882	0.41548	0.98819	0.12691	0.08588	-0.11344	0.98265	-0.14673	-0.10301	0.13526	0.98544		-526.53298	-890.93931	1738.06242	-10.01790	-4.21474	5.61522	0.68430	0.99251	0.10908	0.05501	-0.09758	0.97878	-0.18020	-0.07349	0.17349	0.98209	
851	85.00000	-501.93566	-887.34127	1770.97798	-8.32760	-7.06002	9.31208	2.53590	0.97934	0.17767	0.09657	-0.16059	0.97354	-0.16260	-0.12291	0.14373	0.98195		-501.93566	-887.34127	1770.97798	-10.61331	-5.47018	8.32495	2.83348	0.98496	0.15968	0.06604	-0.14413	0.96999	-0.19580	-0.09533	0.18334	0.97842	
852	85.10000	-471.67054	-879.45303	1801.07200	-7.96695	-7.01034	10.34290	0.48362	0.97640	0.19445	0.09402	-0.17820	0.97122	-0.15805	-0.12205	0.13757	0.98294		-471.67054	-879.45303	1801.07200	-10.28149	-5.46001	9.35223	0.91391	0.98223	0.17665	0.06337	-0.16177	0.96810	-0.19133	-0.09515	0.17767	0.97948	
853	85.20000	-441.53435	-870.25967	1826.72610	-7.94228	-7.09277	12.11122	0.51311	0.97026	0.22448	0.09058	-0.20820	0.96478	-0.16076	-0.12348	0.13712	0.98283		-441.53435	-870.25967	1826.72610	-10.30425	-5.61392	11.11053	0.95769	0.97655	0.20676	0.05997	-0.19178	0.96206	-0.19407	-0.09782	0.17802	0.97915	
854	85.30000	-413.82387	-856.34061	1848.65145	-7.64093	-7.83567	13.75329	0.72490	0.96226	0.25324	0.09964	-0.23552	0.95839	-0.16128	-0.13633	0.13172	0.98187		-413.82387	-856.34061	1848.65145	-10.04798	-6.42408	12.71521	1.04508	0.96935	0.23577	0.06907	-0.21872	0.95622	-0.19444	-0.11189	0.17338	0.97848	
855	85.40000	-387.84653	-839.68401	1867.15963	-6.88016	-8.07878	16.12565	0.36206	0.95112	0.29192	0.10076	-0.27499	0.94906	-0.15383	-0.14053	0.11860	0.98295		-387.84653	-839.68401	1867.15963	-9.34517	-6.76698	15.06820	0.99543	0.95889	0.27499	0.07006	-0.25816	0.94783	-0.18702	-0.11783	0.16125	0.97985	
856	85.50000	-363.30348	-820.16793	1881.05753	-5.84491	-9.08727	18.02834	0.36391	0.93897	0.32317	0.11789	-0.30560	0.94098	-0.14546	-0.15794	0.10056	0.98232		-363.30348	-820.16793	1881.05753	-8.35861	-7.85626	16.91883	0.85810	0.94774	0.30694	0.08708	-0.28829	0.94077	-0.17843	-0.13669	0.14400	0.98009	
857	85.60000	-339.43922	-796.80257	1892.86524	-5.18818	-9.87970	19.26036	0.42279	0.93003	0.34316	0.13148	-0.32497	0.93504	-0.14173	-0.17158	0.08909	0.98113		-339.43922	-796.80257	1892.86524	-7.73339	-8.70132	18.11011	0.60031	0.93952	0.32737	0.10065	-0.30727	0.93549	-0.17450	-0.15128	0.13301	0.97950	
858	85.70000	-314.40172	-770.31357	1904.80480	-4.46002	-10.32234	20.80000	0.46908	0.91970	0.36706	0.13939	-0.34936	0.92705	-0.13613	-0.17919	0.07650	0.98084		-314.40172	-770.31357	1904.80480	-7.03973	-9.21127	19.62301	0.48955	0.92978	0.35178	0.10848	-0.33150	0.92823	-0.16879	-0.16008	0.12098	0.97966	
859	85.80000	-288.51690	-741.83150	1913.21345	-4.36560	-10.34491	22.52630	0.40212	0.90869	0.39462	0.13623	-0.37688	0.91579	-0.13891	-0.17957	0.07488	0.98089		-288.51690	-741.83150	1913.21345	-6.97857	-9.31076	21.34089	0.65225	0.91916	0.37953	0.10536	-0.35912	0.91738	-0.17161	-0.16179	0.11990	0.97951	
860	85.90000	-262.25564	-713.74490	1916.42507	-3.67094	-10.94378	24.96503	0.42534	0.89008	0.43222	0.14473	-0.41439	0.89958	-0.13801	-0.18985	0.06286	0.97980		-262.25564	-713.74490	1916.42507	-6.33113	-10.01921	23.74179	0.84164	0.90141	0.41772	0.11389	-0.39648	0.90206	-0.17056	-0.17398	0.10859	0.97874	
861	86.00000	-231.33266	-687.80315	1919.82994	-2.87370	-10.71226	28.13089	0.55266	0.86650	0.47911	0.14008	-0.46327	0.87637	-0.13174	-0.18588	0.04926	0.98134		-231.33266	-687.80315	1919.82994	-5.58035	-9.93350	26.90658	0.79092	0.87838	0.46535	0.10910	-0.44575	0.87993	-0.16441	-0.17250	0.09578	0.98034	
862	86.10000	-199.06853	-660.97219	1920.70215	-2.58168	-10.09050	30.98838	0.25354	0.84401	0.52111	0.12685	-0.50690	0.85234	-0.12873	-0.17520	0.04435	0.98353		-199.06853	-660.97219	1920.70215	-5.31994	-9.44592	29.78450	0.76565	0.85613	0.50781	0.09577	-0.49000	0.85660	-0.16164	-0.16412	0.09146	0.98219	
863	86.20000	-170.45378	-634.21687	1918.29857	-2.34897	-10.35141	33.46461	0.34831	0.82065	0.55710	0.12717	-0.54245	0.82946	-0.13319	-0.17968	0.04032	0.98290		-170.45378	-634.21687	1918.29857	-5.11546	-9.82357	32.24081	0.79276	0.83341	0.54422	0.09617	-0.52566	0.83433	-0.16607	-0.17061	0.08786	0.98141	
864	86.30000	-145.54199	-606.75632	1917.71113	-2.32039	-10.72608	36.20086	0.25630	0.79285	0.59621	0.12615	-0.58030	0.80184	-0.14250	-0.18611	0.03978	0.98172		-145.54199	-606.75632	1917.71113	-5.11315	-10.32821	34.95138	0.85657	0.80636	0.58370	0.09531	-0.56360	0.80722	-0.17535	-0.17929	0.08768	0.97988	
865	86.40000	-123.73504	-580.11520	1921.17076	-1.89396	-10.92526	39.45006	0.29953	0.75818	0.63990	0.12527	-0.62389	0.76778	-0.14588	-0.18953	0.03245	0.98134		-123.73504	-580.11520	1921.17076	-4.70757	-10.68319	38.18352	0.86421	0.77241	0.62806	0.09449	-0.60747	0.77398	-0.17872	-0.18538	0.08065	0.97935	
866	86.50000	-106.78314	-551.77561	1925.69731	-1.43292	-10.95266	43.00695	0.30914	0.71795	0.68535	0.12184	-0.66966	0.72780	-0.14784	-0.19000	0.02455	0.98148		-106.78314	-551.77561	1925.69731	-4.25730	-10.88275	41.73298	0.84741	0.73283	0.67428	0.09109	-0.65369	0.73487	-0.18073	-0.18880	0.07290	0.97931	
867	86.60000	-95.24531	-521.73815	1925.86589	-0.83224	-11.32180	46.14171	0.24115	0.67939	0.72296	0.12554	-0.70702	0.69075	-0.15161	-0.19632	0.01424	0.98044		-95.24531	-521.73815	1925.86589	-3.66070	-11.40281	44.84539	0.74393	0.69502	0.71271	0.09486	-0.69128	0.69866	-0.18441	-0.19771	0.06259	0.97826	
868	86.70000	-86.28764	-489.47400	1924.58321	-0.38969	-11.27097	48.88000	0.14611	0.64495	0.75419	0.12341	-0.73880	0.65662	-0.15171	-0.19545	0.00667	0.98069		-86.28764	-489.47400	1924.58321	-3.21102	-11.48445	47.58447	0.81860	0.66100	0.74464	0.09273	-0.72349	0.66521	-0.18454	-0.19910	0.05489	0.97844	
869	86.80000	-81.87186	-453.24665	1923.94116	0.10780	-11.02693	51.93751	0.29676	0.60514	0.78712	0.11940	-0.77280	0.61680	-0.14943	-0.19127	-0.00185	0.98154		-81.87186	-453.24665	1923.94116	-2.69602	-11.38790	50.65371	0.92650	0.62152	0.77836	0.08867	-0.75810	0.62612	-0.18235	-0.19745	0.04611	0.97923	
870	86.90000	-83.36661	-414.80870	1923.52161	0.69828	-10.75572	54.59938	0.40916	0.56911	0.81374	0.11803	-0.80080	0.58110	-0.14505	-0.18662	-0.01197	0.98236		-83.36661	-414.80870	1923.52161	-2.08323	-11.24437	53.32992	0.91630	0.58574	0.80579	0.08722	-0.78669	0.59113	-0.17801	-0.19499	0.03565	0.98016	
871	87.00000	-88.20963	-376.55714	1924.04341	1.44421	-10.20132	56.85049	0.33654	0.53818	0.83454	0.11792	-0.82401	0.55039	-0.13445	-0.17711	-0.02481	0.98388		-88.20963	-376.55714	1924.04341	-1.31112	-10.79772	55.60946	0.92219	0.55483	0.82741	0.08691	-0.81060	0.56115	-0.16748	-0.18734	0.02248	0.98204	
872	87.10000	-94.33540	-338.82543	1925.95092	2.63776	-9.50629	58.85234	0.32391	0.51014	0.85100	0.12472	-0.84408	0.52320	-0.11739	-0.16516	-0.04539	0.98522		-94.33540	-338.82543	1925.95092	-0.08895	-10.19762	57.64683	0.76011	0.52668	0.84491	0.09343	-0.83142	0.53490	-0.15039	-0.17704	0.00153	0.98420	
873	87.20000	-100.58204	-300.34055	1929.28139	3.75618	-8.65751	60.03699	0.62603	0.49375	0.85956	0.13177	-0.85648	0.50691	-0.09741	-0.15053	-0.06476	0.98648		-100.58204	-300.34055	1929.28139	1.05063	-9.40585	58.87265	0.73507	0.50999	0.85433	0.10016	-0.84451	0.51942	-0.13039	-0.16343	-0.01809	0.98639	
874	87.30000	-104.53437	-261.46473	1930.40296	4.64306	-7.65355	61.38626	0.56467	0.47464	0.86982	0.13463	-0.87005	0.48680	-0.07777	-0.13318	-0.08023	0.98784		-104.53437	-261.46473	1930.40296	1.96348	-8.46577	60.27106	0.58223	0.49049	0.86537	0.10272	-0.85892	0.49999	-0.11078	-0.14722	-0.03389	0.98852	
875	87.40000	-104.36765	-222.08439	1929.87325	5.33011	-6.47578	63.19395	0.52757	0.44809	0.88395	0.13355	-0.88684	0.45837	-0.05834	-0.11278	-0.09230	0.98932		-104.36765	-222.08439	1929.87325	2.68513	-7.37277	62.13560	0.68706	0.46352	0.88028	0.10133	-0.87675	0.47218	-0.09143	-0.12832	-0.04646	0.99064	
